VHWY	INTERSECTION	TYPE	LATITUDE	LONGITUDE
v7	DELHA	RPRT_PT 	36.109833	87.418861
v7	VALER	RPRT_PT 	36.274861	87.399028
v7	CCT  	VORTAC  	37.382444	87.263694
v7	GEPER	RPRT_PT 	37.534694	87.401833
v7	DIXEY	RPRT_PT 	37.761139	87.608667
v7	PXV  	VORTAC  	37.928333	87.762389
v7	PRINC	RPRT_PT 	38.329194	87.616444
v7	TP   	TRNG_PT 	38.980806	87.375556
v7	LISLE	RPRT_PT 	39.058694	87.356278
v7	TTH  	VORTAC  	39.488944	87.249028
v7	WAVEL	RPRT_PT 	39.822889	87.193417
v7	ALLOE	RPRT_PT 	39.912111	87.178444
v7	WENGS	RPRT_PT 	40.222722	87.126083
v7	POTES	RPRT_PT 	40.323361	87.109028
v7	BVT  	VORTAC  	40.556111	87.069333
v7	OXFAT	RPRT_PT 	40.788694	87.190306
v7	ZORRO	RPRT_PT 	41.080000	87.343139
v7	LUCIT	RPRT_PT 	41.232333	87.423639
v7	COKED	RPRT_PT 	41.420889	87.523861
v7	CGT  	VORTAC  	41.509972	87.571417
v7	COFEY	RPRT_PT 	41.661194	87.578472
v7	NILES	RPRT_PT 	41.778167	87.583917
v7	BEBEE	RPRT_PT 	41.807028	87.585278
v7	LAIRD	RPRT_PT 	41.983972	87.593611
v7	THORR	RPRT_PT 	42.122833	87.600167
v7	DEERE	RPRT_PT 	42.200667	87.603861
v7	PAPPI	RPRT_PT 	42.271306	87.607222
v7	TALOR	RPRT_PT 	42.590500	87.622500
v7	PETTY	RPRT_PT 	42.827333	87.633917
v7	PROOT	RPRT_PT 	43.134667	87.703306
v7	CYNDI	RPRT_PT 	43.637278	87.818333
v7	FAH  	VOR     	43.768778	87.848750
v7	MURRI	RPRT_PT 	43.895972	87.904083
v7	CLINS	RPRT_PT 	44.076750	87.983139
v7	WAFLE	RPRT_PT 	44.314111	88.087722
v7	GRB  	VORTAC  	44.555167	88.194861
v7	MNM  	VOR     	45.180139	87.647194
v7	JAMBO	RPRT_PT 	45.668611	87.625194
v7	GERLA	RPRT_PT 	45.772306	87.620472
v7	MQT  	VOR     	46.528917	87.585472
v8	DOYLE	RPRT_PT 	33.741972	118.730389
v8	TANDY	RPRT_PT 	33.746583	118.658056
v8	INISH	RPRT_PT 	33.753917	118.541306
v8	LIMBO	RPRT_PT 	33.759583	118.450194
v8	WILMA	RPRT_PT 	33.771167	118.259528
v8	SLI  	VORTAC  	33.783306	118.054750
v8	AHEIM	RPRT_PT 	33.820333	117.911944
v8	OLLIE	RPRT_PT 	33.846278	117.811389
v8	PDZ  	VORTAC  	33.918361	117.530000
v8	CIVET	RPRT_PT 	34.034417	117.390889
v8	PETIS	RPRT_PT 	34.056389	117.365944
v8	RAVON	RPRT_PT 	34.089028	117.325333
v8	GAREY	RPRT_PT 	34.166333	117.232250
v8	ARRAN	RPRT_PT 	34.218833	117.168889
v8	DAWNA	RPRT_PT 	34.265000	117.113056
v8	LUCER	RPRT_PT 	34.485472	116.845167
v8	BULGY	RPRT_PT 	34.667833	116.621944
v8	HEC  	VORTAC  	34.797028	116.462917
v8	GFS  	VORTAC  	35.131167	115.176444
v8	LYNSY	RPRT_PT 	35.660472	114.756167
v8	WINDS	RPRT_PT 	35.856472	114.598833
v8	ACLAM	RPRT_PT 	36.075083	114.522611
v8	MEADS	RPRT_PT 	36.163667	114.491556
v8	MMM  	VORTAC  	36.769278	114.277472
v8	PHYLI	RPRT_PT 	36.957833	113.882500
v8	LOISS	RPRT_PT 	37.227917	113.308389
v8	MATZO	RPRT_PT 	37.246083	113.269389
v8	BCE  	VORTAC  	37.689194	112.303889
v8	HVE  	VORTAC  	38.416806	110.699722
v8	EDLES	RPRT_PT 	38.677722	109.940722
v8	ARCHH	RPRT_PT 	38.799556	109.579389
v8	JNC  	VORTAC  	39.059556	108.792583
v8	DOMER	RPRT_PT 	39.153750	108.579111
v8	PATUC	RPRT_PT 	39.227306	108.411333
v8	SQUAT	RPRT_PT 	39.309444	108.223056
v8	HORST	RPRT_PT 	39.406750	107.998500
v8	RIL  	VOR     	39.528056	107.716167
v8	COMFR	RPRT_PT 	39.674583	107.328750
v8	TRUEL	RPRT_PT 	39.686722	107.296417
v8	RLG  	VORTAC  	40.002639	106.442472
v8	PENEY	RPRT_PT 	39.971111	105.858444
v8	DVV  	VORTAC  	39.894694	104.624333
v8	HOYTT	RPRT_PT 	40.048028	103.788806
v8	AKO  	VORTAC  	40.155556	103.179750
v8	ATCAY	RPRT_PT 	40.350917	101.743861
v8	HCT  	VORTAC  	40.454056	100.923583
v8	POOLS	RPRT_PT 	40.850306	99.005111
v8	ADRUM	RPRT_PT 	40.917944	98.658806
v8	GRI  	VORTAC  	40.984028	98.314778
v8	GRASI	RPRT_PT 	41.017222	97.903306
v8	DWELL	RPRT_PT 	41.089778	96.929500
v8	TOUHY	RPRT_PT 	41.101667	96.758472
v8	YUTAN	RPRT_PT 	41.117333	96.527056
v8	GRETT	RPRT_PT 	41.149833	96.022639
v8	OVR  	VORTAC  	41.167278	95.736722
v8	EYNOR	RPRT_PT 	41.215056	95.389222
v8	PSFIC	RPRT_PT 	41.267528	94.997833
v8	LYMAN	RPRT_PT 	41.289806	94.828333
v8	BRIDJ	RPRT_PT 	41.365250	94.238778
v8	MIDLE	RPRT_PT 	41.405778	93.911278
v8	DSM  	VORTAC  	41.437583	93.648583
v8	PROPS	RPRT_PT 	41.455972	93.259000
v8	SINGR	RPRT_PT 	41.468611	92.972833
v8	NASAL	RPRT_PT 	41.482389	92.641083
v8	WELMA	RPRT_PT 	41.508667	91.930194
v8	IOW  	VORTAC  	41.518972	91.613250
v8	CHOLS	RPRT_PT 	41.452139	91.278667
v8	BUFAL	RPRT_PT 	41.365250	90.851778
v8	MZV  	VORTAC  	41.321056	90.638083
v8	GENSO	RPRT_PT 	41.362306	90.248306
v8	WYNET	RPRT_PT 	41.431139	89.566611
v8	TRIDE	RPRT_PT 	41.466500	89.199361
v8	AHMED	RPRT_PT 	41.497694	88.864389
v8	BENKY	RPRT_PT 	41.511833	88.709028
v8	JOT  	VORTAC  	41.546389	88.318417
v8	CGT  	VORTAC  	41.509972	87.571417
v8	HALIE	RPRT_PT 	41.516083	87.158861
v8	INKEN	RPRT_PT 	41.520444	86.772444
v8	NOMES	RPRT_PT 	41.522722	86.501250
v8	GSH  	VORTAC  	41.525194	86.027972
v8	RABBT	RPRT_PT 	41.403444	85.523806
v8	GAREN	RPRT_PT 	41.291028	85.067806
v8	GRABI	RPRT_PT 	41.250667	84.906194
v8	TWERP	RPRT_PT 	41.152056	84.515944
v8	FDY  	VORTAC  	40.955333	83.756028
v8	DUSKY	RPRT_PT 	40.915417	83.199722
v8	MFD  	VORTAC  	40.868611	82.590944
v8	READS	RPRT_PT 	40.820361	82.140861
v8	DALTS	RPRT_PT 	40.779389	81.771528
v8	BSV  	VOR     	40.740667	81.432139
v8	ATWOO	RPRT_PT 	40.485722	81.213694
v8	TAPAN	COORDN FIX	40.247222	81.011111
v8	AIR  	VOR     	40.017028	80.817250
v8	GALLS	RPRT_PT 	39.826222	80.019417
v8	CHOKE	RPRT_PT 	39.750222	79.628806
v8	GRV  	VOR     	39.635028	79.050528
v8	ELGEE	RPRT_PT 	39.513500	78.456250
v8	MRB  	VORTAC  	39.385583	77.848361
v8	LUCKE	RPRT_PT 	39.224556	77.597667
v8	RAYEE	RPRT_PT 	39.069694	77.358389
v8	DCA  	VOR     	38.859444	77.036417
v9	LEV  	VORTAC  	29.175222	90.104028
v9	PEPSI	RPRT_PT 	29.342000	90.115861
v9	GOING	RPRT_PT 	29.525417	90.128917
v9	SAFES	RPRT_PT 	29.817583	90.149833
v9	WAVEZ	RPRT_PT 	30.311333	90.185444
v9	OYSTY	RPRT_PT 	30.470889	90.197028
v9	RYTHM	RPRT_PT 	30.540222	90.202083
v9	FOILS	RPRT_PT 	30.687611	90.212833
v9	MCB  	VORTAC  	31.304444	90.258194
v9	ROMAR	RPRT_PT 	32.099222	90.198611
v9	JAN  	VORTAC  	32.507472	90.167583
v9	BERRA	RPRT_PT 	32.776222	90.198194
v9	SQS  	VORTAC  	33.463861	90.277333
v9	MINOR	RPRT_PT 	34.237972	90.358806
v9	RAMSY	RPRT_PT 	34.582944	90.395583
v9	WALET	RPRT_PT 	34.745306	90.413000
v9	GQE  	VOR     	35.347028	90.478167
v9	MAW  	VORTAC  	36.555111	89.911417
v9	FAM  	VORTAC  	37.673444	90.234028
v9	GLASS	RPRT_PT 	38.126972	90.327917
v9	ARNOL	RPRT_PT 	38.264361	90.356583
v9	IMPER	RPRT_PT 	38.452278	90.396000
v9	MERAM	RPRT_PT 	38.563083	90.419333
v9	STL  	VORTAC  	38.860694	90.482361
v9	ELDON	RPRT_PT 	39.000333	90.368167
v9	FASHE	RPRT_PT 	39.132389	90.259611
v9	LOFTY	RPRT_PT 	39.481917	89.969944
v9	WAVLY	RPRT_PT 	39.557778	89.906611
v9	CAP  	VORTAC  	39.892167	89.625444
v9	GILBE	RPRT_PT 	40.111056	89.418083
v9	ALAND	RPRT_PT 	40.231694	89.303083
v9	MCLEN	RPRT_PT 	40.404917	89.137028
v9	WAGOR	RPRT_PT 	40.508778	89.036944
v9	KAPPA	RPRT_PT 	40.629611	88.920028
v9	PNT  	VOR     	40.821194	88.733500
v9	SMARS	RPRT_PT 	41.127250	88.860611
v9	KELSI	RPRT_PT 	41.438972	88.991361
v9	SHOOF	RPRT_PT 	41.755083	89.074278
v9	RFD  	VORTAC  	42.225583	89.199278
v9	JVL  	VORTAC  	42.557972	89.105306
v9	MSN  	VORTAC  	43.144833	89.339694
v9	RANDO	RPRT_PT 	43.482889	89.029611
v9	BADAN	RPRT_PT 	43.742167	88.788861
v9	OSH  	VORTAC  	43.990417	88.555944
v9	GRB  	VORTAC  	44.555167	88.194861
v9	SPRYS	RPRT_PT 	44.965333	88.168361
v9	CRAZE	RPRT_PT 	45.308667	88.145861
v9	AMBEG	RPRT_PT 	45.555472	88.129528
v9	IMT  	VORTAC  	45.816028	88.112139
v9	HERMY	RPRT_PT 	46.535611	88.308111
v9	CMX  	VOR     	47.170250	88.485389
v10	PUB  	VORTAC  	38.294250	104.429444
v10	ORWAY	RPRT_PT 	38.275611	104.055639
v10	TODDE	RPRT_PT 	38.252139	103.616528
v10	LAA  	VORTAC  	38.197083	102.687583
v10	ADEER	RPRT_PT 	37.971000	101.073583
v10	GCK  	VORTAC  	37.919083	100.725083
v10	DDC  	VORTAC  	37.850583	100.005639
v10	EARPP	RPRT_PT 	37.873556	99.712417
v10	STAFF	RPRT_PT 	37.971583	98.333333
v10	HUT  	VOR     	37.996889	97.934139
v10	BURTO	RPRT_PT 	38.041972	97.670472
v10	WAIVE	RPRT_PT 	38.074111	97.480083
v10	FLOSS	RPRT_PT 	38.129972	97.144333
v10	EMP  	VORTAC  	38.291167	96.138083
v10	DODSN	RPRT_PT 	38.733472	95.049389
v10	ANX  	VORTAC  	39.095417	94.128833
v10	LEXIN	RPRT_PT 	39.239417	93.920389
v10	IRK  	VORTAC  	40.134972	92.591722
v10	LOAMY	RPRT_PT 	40.424472	91.784278
v10	BRL  	VORTAC  	40.723389	90.925889
v10	VICKS	RPRT_PT 	40.971278	90.173778
v10	BDF  	VORTAC  	41.159722	89.587861
v10	OWENA	RPRT_PT 	41.344778	89.193889
v10	KELSI	RPRT_PT 	41.438972	88.991361
v10	AHMED	RPRT_PT 	41.497694	88.864389
v10	SHOOZ	RPRT_PT 	41.554583	88.740944
v10	PLANO	RPRT_PT 	41.612472	88.614722
v10	NILES	RPRT_PT 	41.778167	87.583917
v10	CRIBB	RPRT_PT 	41.777944	87.488750
v10	HARRT	RPRT_PT 	41.777583	87.381222
v10	CHETT	RPRT_PT 	41.775889	87.058889
v10	STYLE	RPRT_PT 	41.773972	86.808361
v10	GIJ  	VORTAC  	41.768611	86.318389
v10	LINGS	RPRT_PT 	41.852972	85.885167
v10	VENTU	RPRT_PT 	41.899722	85.640917
v10	JONES	RPRT_PT 	41.935389	85.452472
v10	GEEBE	RPRT_PT 	41.980056	85.213667
v10	LFD  	VORTAC  	42.062500	84.765139
v10	CRUXX	RPRT_PT 	41.970194	84.144306
v10	CRL  	VORTAC  	42.048083	83.457639
v10	PHISH	RPRT_PT 	41.944250	82.406167
v10	CAMRE	RPRT_PT 	41.925056	82.210972
v10	GILLS	RPRT_PT 	41.885306	81.850250
v10	FAILS	RPRT_PT 	41.837806	81.420333
v10	TP   	TRNG_PT 	41.814972	81.218944
v10	WEIDS	RPRT_PT 	41.721194	81.112611
v10	ZITER	RPRT_PT 	41.673694	81.058889
v10	YNG  	VORTAC  	41.331000	80.674667
v10	VOLAN	RPRT_PT 	41.134306	80.144556
v10	EARED	RPRT_PT 	40.959000	79.680167
v10	TALLS	RPRT_PT 	40.850778	79.432556
v10	REC  	VOR     	40.546472	78.747028
v10	JUNEY	RPRT_PT 	40.311250	77.771167
v10	WILSS	RPRT_PT 	40.275972	77.486306
v10	LRP  	VORTAC  	40.119972	76.291306
v11	BFM  	VORTAC  	30.612722	88.055500
v11	BURIN	RPRT_PT 	30.978750	88.379806
v11	GCV  	VORTAC  	31.097972	88.486139
v11	NEELI	RPRT_PT 	31.180472	88.582472
v11	PICAN	RPRT_PT 	31.431611	88.877167
v11	SOSOE	RPRT_PT 	31.693833	89.187500
v11	MIZZE	RPRT_PT 	31.834167	89.354639
v11	RAKIN	RPRT_PT 	32.251056	89.855833
v11	JAN  	VORTAC  	32.507472	90.167583
v11	BERRA	RPRT_PT 	32.776222	90.198194
v11	SQS  	VORTAC  	33.463861	90.277333
v11	EDENT	RPRT_PT 	34.386444	89.728750
v11	HLI  	VORTAC  	34.770250	89.496500
v11	MIOLA	RPRT_PT 	35.480611	89.395389
v11	DYR  	VORTAC  	36.018639	89.317611
v11	AHOYE	RPRT_PT 	36.752222	88.962694
v11	CNG  	VORTAC  	37.008639	88.836917
v11	ROOKE	RPRT_PT 	37.131333	88.695750
v11	TONIS	RPRT_PT 	37.266083	88.539944
v11	WESON	RPRT_PT 	37.790889	87.925417
v11	PXV  	VORTAC  	37.928333	87.762389
v11	MACKY	RPRT_PT 	38.342917	87.463167
v11	SCOTO	RPRT_PT 	39.169139	86.854722
v11	KELLY	RPRT_PT 	39.413667	86.671472
v11	VHP  	VORTAC  	39.814722	86.367583
v11	WELDO	RPRT_PT 	40.104806	86.075528
v11	MZZ  	VOR     	40.493333	85.679250
v11	LATES	RPRT_PT 	40.652056	85.519778
v11	CRETE	RPRT_PT 	40.776500	85.394028
v11	FWA  	VORTAC  	40.979083	85.188056
v11	GRABI	RPRT_PT 	41.250667	84.906194
v11	EDGEE	RPRT_PT 	41.488972	84.656333
v11	PIONS	RPRT_PT 	41.653889	84.482000
v11	HIRED	RPRT_PT 	41.817306	84.308083
v11	CRUXX	RPRT_PT 	41.970194	84.144306
v12	GVO  	VORTAC  	34.531306	120.091083
v12	RZS  	VORTAC  	34.509528	119.771000
v12	LAAMB	COORDN FIX	34.596694	118.586083
v12	PMD  	VORTAC  	34.631417	118.063833
v12	ETHER	RPRT_PT 	34.664139	117.763417
v12	HELDE	RPRT_PT 	34.704556	117.382556
v12	BASAL	RPRT_PT 	34.757806	116.861778
v12	HEC  	VORTAC  	34.797028	116.462917
v12	CLIPP	RPRT_PT 	34.778250	115.045694
v12	EED  	VORTAC  	34.766000	114.474111
v12	DRK  	VORTAC  	34.702583	112.480250
v12	OATES	RPRT_PT 	34.870083	111.709444
v12	INW  	VORTAC  	35.061611	110.795028
v12	ZUN  	VORTAC  	34.965750	109.154500
v12	CARTY	RPRT_PT 	35.023500	107.572306
v12	ABQ  	VORTAC  	35.043806	106.816306
v12	OTO  	VOR     	35.072250	105.936056
v12	ACH  	VORTAC  	35.111722	105.039944
v12	TCC  	VORTAC  	35.182139	103.598528
v12	VEGGE	RPRT_PT 	35.255083	102.309333
v12	AMA  	VORTAC  	35.287528	101.639306
v12	ERICA	RPRT_PT 	35.453917	101.368111
v12	SKELY	RPRT_PT 	35.548028	101.213694
v12	BROKE	RPRT_PT 	35.699306	100.964083
v12	GAG  	VORTAC  	36.343722	99.880111
v12	CARON	RPRT_PT 	36.945139	98.627583
v12	ANY  	VORTAC  	37.158917	98.170722
v12	MIROR	RPRT_PT 	37.530194	97.800500
v12	ICT  	VORTAC  	37.745222	97.583833
v12	INDIC	RPRT_PT 	37.926944	97.110167
v12	EMP  	VORTAC  	38.291167	96.138083
v12	DODSN	RPRT_PT 	38.733472	95.049389
v12	ANX  	VORTAC  	39.095417	94.128833
v12	OCTAM	RPRT_PT 	39.073889	93.792722
v12	FRANC	RPRT_PT 	39.008333	92.850333
v12	HUCKS	RPRT_PT 	38.879361	92.435944
v12	COU  	VOR     	38.810806	92.218278
v12	STITH	RPRT_PT 	38.790083	91.984806
v12	FTZ  	VORTAC  	38.694500	90.971250
v12	COORS	RPRT_PT 	38.704389	90.756333
v12	SNYDR	RPRT_PT 	38.714583	90.525417
v12	TOY  	VORTAC  	38.739167	89.918639
v12	JACOB	RPRT_PT 	38.769861	89.685333
v12	CORKI	RPRT_PT 	38.849472	89.061611
v12	BIB  	VORTAC  	38.920361	88.481806
v12	WORKE	RPRT_PT 	39.117500	87.773694
v12	KELLY	RPRT_PT 	39.413667	86.671472
v12	ROSES	RPRT_PT 	39.510972	86.298444
v12	OZMOE	RPRT_PT 	39.569278	86.072278
v12	SHB  	VORTAC  	39.632556	85.824306
v12	RID  	VORTAC  	39.755028	84.838861
v12	DQN  	VOR     	40.016417	84.396861
v12	TRUNC	RPRT_PT 	40.034333	84.176833
v12	BONEE	RPRT_PT 	40.052417	83.949500
v12	MECAN	RPRT_PT 	40.086167	83.508222
v12	PIZZA	RPRT_PT 	40.099444	83.328583
v12	APE  	VORTAC  	40.151083	82.588306
v12	ROSCO	RPRT_PT 	40.193333	82.006472
v12	CTW  	VOR     	40.229222	81.476472
v12	TAPAN	COORDN FIX	40.247222	81.011111
v12	AGC  	VOR     	40.278667	80.040861
v12	MILWO	RPRT_PT 	40.300917	79.385778
v12	JST  	VORTAC  	40.316750	78.834167
v12	COFAX	RPRT_PT 	40.313000	77.966944
v12	JUNEY	RPRT_PT 	40.311250	77.771167
v12	POLLS	RPRT_PT 	40.309306	77.589222
v12	LOMON	RPRT_PT 	40.308056	77.483389
v12	HAR  	VORTAC  	40.302250	77.069556
v12	BOBSS	RPRT_PT 	40.294944	76.750194
v12	BAARN	RPRT_PT 	40.291472	76.611333
v12	BOYER	RPRT_PT 	40.276889	76.085944
v12	PTW  	VORTAC  	40.222278	75.560278
v13	MFE  	VOR     	26.173889	98.240750
v13	HRL  	VOR     	26.291222	97.793278
v13	RAYMO	RPRT_PT 	26.508528	97.636361
v13	OPULL	RPRT_PT 	26.824611	97.406833
v13	ASCOT	RPRT_PT 	27.115056	97.417028
v13	SOLON	RPRT_PT 	27.435944	97.428389
v13	POGOE	RPRT_PT 	27.636389	97.435500
v13	CRP  	VORTAC  	27.903667	97.445028
v13	WORRY	RPRT_PT 	28.111333	97.255250
v13	AUSTS	RPRT_PT 	28.228028	97.148167
v13	IVOLY	RPRT_PT 	28.451139	96.942583
v13	TANNA	RPRT_PT 	28.623611	96.593417
v13	PSX  	VORTAC  	28.764417	96.306167
v13	ROSEN	RPRT_PT 	29.501806	95.715611
v13	IAH  	VORTAC  	29.956944	95.345722
v13	CLEEP	RPRT_PT 	30.294139	95.171556
v13	LEGGE	RPRT_PT 	30.680806	94.970222
v13	LFK  	VORTAC  	31.162361	94.716944
v13	CARTH	RPRT_PT 	32.127417	94.177194
v13	SAMMS	RPRT_PT 	32.248583	94.108528
v13	BEKEN	RPRT_PT 	32.407806	94.018000
v13	EIC  	VORTAC  	32.771361	93.809917
v13	IDDAS	RPRT_PT 	32.969528	93.879722
v13	DUBOW	RPRT_PT 	33.250028	93.979139
v13	TXK  	VORTAC  	33.513861	94.073222
v13	PANDY	RPRT_PT 	33.778000	94.193139
v13	DEENS	RPRT_PT 	34.007389	94.297944
v13	PGO  	VORTAC  	34.680444	94.609000
v13	HADES	RPRT_PT 	35.143833	94.388778
v13	FSM  	VORTAC  	35.388333	94.271472
v13	CHESO	RPRT_PT 	35.589639	94.245556
v13	BARKK	RPRT_PT 	35.802611	94.217444
v13	BOYLE	RPRT_PT 	36.013222	94.172000
v13	RZC  	VORTAC  	36.246444	94.121389
v13	PINNE	RPRT_PT 	36.518500	94.264222
v13	EOS  	VOR     	36.842417	94.435694
v13	DROOP	RPRT_PT 	37.102528	94.445111
v13	NASHE	RPRT_PT 	37.461111	94.458167
v13	DIZZI	RPRT_PT 	37.892056	94.474056
v13	BUM  	VORTAC  	38.272111	94.488222
v13	INRAM	RPRT_PT 	38.648889	94.324833
v13	ANX  	VORTAC  	39.095417	94.128833
v13	PLASH	RPRT_PT 	39.616528	94.432667
v13	PATTN	RPRT_PT 	40.016333	94.245583
v13	LMN  	VORTAC  	40.596750	93.967583
v13	WIVEY	RPRT_PT 	41.226583	93.729444
v13	DSM  	VORTAC  	41.437583	93.648583
v13	ANKEN	RPRT_PT 	41.729583	93.593639
v13	NEVAD	RPRT_PT 	42.016139	93.539222
v13	ALOCK	RPRT_PT 	42.590083	93.428722
v13	MCW  	VORTAC  	43.094750	93.329861
v13	GOTHE	RPRT_PT 	43.546667	93.287167
v13	NEWRY	RPRT_PT 	43.735917	93.269111
v13	KASPR	RPRT_PT 	43.965528	93.247028
v13	ZIBBY	RPRT_PT 	44.115556	93.232528
v13	DELZY	RPRT_PT 	44.231917	93.221222
v13	SHPRD	RPRT_PT 	44.292194	93.215333
v13	PEPPR	RPRT_PT 	44.381556	93.206611
v13	ESSDE	RPRT_PT 	44.497944	93.195194
v13	FGT  	VORTAC  	44.630944	93.182083
v13	WAGNR	RPRT_PT 	45.053889	92.999583
v13	WHISK	RPRT_PT 	45.139917	92.962139
v13	BLAYN	RPRT_PT 	45.312083	92.886806
v13	CINCI	RPRT_PT 	45.386972	92.853889
v13	RZN  	VOR     	45.820444	92.374528
v13	KINGZ	RPRT_PT 	46.217472	92.305833
v13	BARUM	RPRT_PT 	46.528528	92.251333
v13	DLH  	VORTAC  	46.802167	92.202861
v13	WEMAN	RPRT_PT 	47.175833	91.517306
v13	BYPOR	RPRT_PT 	47.801861	90.328750
v13	YQT  	VORTAC  	48.253778	89.437306
v14	CME  	VORTAC  	33.337500	104.621250
v14	ONSOM	RPRT_PT 	33.408833	104.130000
v14	CAPRO	RPRT_PT 	33.465472	103.729472
v14	WINNS	RPRT_PT 	33.590417	102.809278
v14	FLATT	RPRT_PT 	33.650389	102.347583
v14	SHALO	RPRT_PT 	33.674111	102.161083
v14	LBB  	VORTAC  	33.705056	101.914111
v14	SHOES	RPRT_PT 	33.839639	101.591000
v14	FLOYD	RPRT_PT 	33.976167	101.260000
v14	CDS  	VORTAC  	34.369056	100.289028
v14	JAMMZ	RPRT_PT 	34.591333	99.747028
v14	ADOBE	RPRT_PT 	34.664889	99.565722
v14	HBR  	VORTAC  	34.866583	99.063389
v14	CHITI	RPRT_PT 	34.963278	98.782972
v14	CARFF	RPRT_PT 	35.088889	98.414889
v14	DATTA	RPRT_PT 	35.144778	98.249667
v14	IRW  	VORTAC  	35.358583	97.609222
v14	TOTES	RPRT_PT 	35.758000	96.979472
v14	DROPS	RPRT_PT 	35.908556	96.575306
v14	KEVIL	RPRT_PT 	36.022722	96.265361
v14	TUL  	VORTAC  	36.196278	95.788083
v14	CHEES	RPRT_PT 	36.377389	95.414472
v14	ADAIR	RPRT_PT 	36.464917	95.231889
v14	TIFFS	RPRT_PT 	36.724833	94.685944
v14	EOS  	VOR     	36.842417	94.435694
v14	GALAY	RPRT_PT 	36.929528	94.251417
v14	VAUNT	RPRT_PT 	37.129944	93.823444
v14	SGF  	VORTAC  	37.355972	93.334056
v14	LANEZ	RPRT_PT 	37.549722	92.946389
v14	STEME	RPRT_PT 	37.718306	92.605306
v14	STOUT	RPRT_PT 	37.823583	92.390472
v14	REBBS	RPRT_PT 	37.881639	92.271444
v14	VIH  	VOR     	38.154083	91.706778
v14	STEER	RPRT_PT 	38.346083	91.132222
v14	STL  	VORTAC  	38.860694	90.482361
v14	PRAYS	RPRT_PT 	38.972611	89.860083
v14	VLA  	VORTAC  	39.093694	89.162472
v14	SHUMY	RPRT_PT 	39.193583	88.695028
v14	MOBBY	RPRT_PT 	39.263472	88.361750
v14	DELCO	RPRT_PT 	39.356333	87.910583
v14	TTH  	VORTAC  	39.488944	87.249028
v14	MATAN	RPRT_PT 	39.599333	86.953333
v14	FILMS	RPRT_PT 	39.679972	86.735389
v14	VHP  	VORTAC  	39.814722	86.367583
v14	CLANG	RPRT_PT 	40.017778	85.903667
v14	PENDS	RPRT_PT 	40.099417	85.715111
v14	MIE  	VOR     	40.237306	85.394028
v14	REDKE	RPRT_PT 	40.342722	85.159000
v14	BOOKS	RPRT_PT 	40.504556	84.794639
v14	NADIR	RPRT_PT 	40.605778	84.564472
v14	HINES	RPRT_PT 	40.664556	84.430056
v14	FDY  	VORTAC  	40.955333	83.756028
v14	REELS	RPRT_PT 	41.133722	83.063083
v14	ELIJA	RPRT_PT 	41.191167	82.835611
v14	PLAER	RPRT_PT 	41.228250	82.687611
v14	WAKEM	RPRT_PT 	41.285167	82.458583
v14	DJB  	VORTAC  	41.358083	82.161944
v14	MENTO	RPRT_PT 	41.560083	81.461500
v14	ZITER	RPRT_PT 	41.673694	81.058889
v14	JFN  	VOR     	41.760167	80.748083
v14	ERI  	VORTAC  	42.017417	80.292694
v14	HAMIT	RPRT_PT 	42.174611	79.958139
v14	DKK  	VORTAC  	42.490556	79.274111
v14	BUF  	VOR     	42.929000	78.646333
v14	GEE  	VOR     	42.834389	77.732750
v14	UMAGY	RPRT_PT 	42.824667	77.189306
v14	BEEPS	RPRT_PT 	42.820333	76.984667
v14	SCIPO	RPRT_PT 	42.808083	76.479333
v14	BOCKS	RPRT_PT 	42.804361	76.341833
v14	VESPE	RPRT_PT 	42.797667	76.108806
v14	GGT  	VORTAC  	42.788944	75.826750
v14	SHERB	RPRT_PT 	42.777306	75.535167
v14	BROOD	RPRT_PT 	42.768528	75.326417
v14	COOES	RPRT_PT 	42.758500	75.098306
v14	REAVE	RPRT_PT 	42.749944	74.911639
v14	COBIA	RPRT_PT 	42.745111	74.809167
v14	CASIL	RPRT_PT 	42.744639	74.581778
v14	CEDOR	RPRT_PT 	42.746167	74.308389
v14	ALB  	VORTAC  	42.747278	73.803194
v14	GRAVE	RPRT_PT 	42.779806	73.372528
v14	GRISY	RPRT_PT 	42.696222	72.891722
v14	WARIC	RPRT_PT 	42.628333	72.510472
v14	HURLY	RPRT_PT 	42.588750	72.291778
v14	GDM  	VORTAC  	42.545944	72.058194
v14	GRAYM	RPRT_PT 	42.101194	72.031528
v14	BLATT	RPRT_PT 	41.826972	72.015278
v14	MOGUL	RPRT_PT 	41.723000	72.009139
v14	ORW  	VOR     	41.556389	71.999361
v15	HUB  	VOR     	29.650250	95.278944
v15	ADING	RPRT_PT 	29.724667	95.369000
v15	MIFFI	RPRT_PT 	29.873778	95.549972
v15	STRUK	RPRT_PT 	29.987917	95.689028
v15	MARIT	RPRT_PT 	30.209222	95.960194
v15	TNV  	VORTAC  	30.289111	96.058556
v15	WELTT	RPRT_PT 	30.334139	96.109944
v15	CLL  	VORTAC  	30.604972	96.420611
v15	HAMAN	RPRT_PT 	30.994139	96.730167
v15	LOTTA	RPRT_PT 	31.141194	96.847944
v15	SATTY	RPRT_PT 	31.360472	97.024417
v15	ACT  	VORTAC  	31.662333	97.269028
v15	DRILL	RPRT_PT 	31.899250	96.797000
v15	THING	RPRT_PT 	32.096222	96.399889
